443,-199,/
308,29,/
-437,301,-
-336,-445,-
385,-293,-
284,481,*
98,-486,/
56,-37,/
193,6,^
-220,-171,/
-288,-153,*
-480,7,**
10,5,^
269,-154,/
84,-139,-
-280,-121,/
-380,-8,/
-34,5,**
493,-453,*
272,-245,/
294,237,/
-260,222,/
207,290,*
71,-57,*
-100,205,-
-183,-106,-
115,331,/
84,-120,+
246,9,**
400,411,/
-191,-89,+
303,325,*
-161,-115,*
192,257,-
-23,156,+
251,245,*
472,-42,*
-132,-179,*
293,-200,-
-46,-14,*
-266,-310,*
464,5,^
-481,10,**
-476,14,**
-482,5,**
400,-237,/
426,135,*
-250,-370,-
327,8,**
-257,-323,-
190,15,**
-442,-301,/
-444,13,**
86,3,**
-371,38,*
-74,-494,-
-376,6,**
264,461,*
199,-440,/
388,261,-
-245,-254,*
-188,99,/
-219,-497,-
-345,320,*
-373,-224,/
-180,-477,-
-342,4,**
-118,324,/
63,418,-
462,264,*
353,-244,*
-25,-312,-
-107,329,+
-447,9,^
-75,55,*
157,8,^
93,12,**
-440,8,^
403,-79,*
137,-308,*
-420,374,-
184,9,^
-443,10,**
-325,-108,-
168,128,+
185,-263,-
-351,-406,/
401,83,^
-476,492,/
367,285,-
-139,401,-
-347,408,*
-107,-74,*
-357,11,/
-230,-309,-
-229,369,+
-465,368,-
-218,7,**
-418,153,-
-4,-365,*
361,-403,-
-272,74,*
252,4,^
8,-373,-
-124,12,**
-398,-341,/
-365,-315,-
-195,11,**
46,-338,/
325,97,**
398,14,^
-283,-53,/
-444,189,/
-59,468,+
241,189,*
469,289,*
-352,198,-
224,-407,/
-171,231,/
-46,-356,*
-186,315,+
-71,493,-
201,-475,*
-22,170,+
-245,11,**
-300,8,^
391,65,-
-297,55,/
97,-310,+
-320,-242,+
-102,-267,-
-310,-68,-
257,-195,*
122,479,*
-276,407,+
300,-126,*
-346,-421,*
-22,244,*
479,-494,*
121,-40,*
-215,72,^
-366,-103,-
64,-183,/
-302,-350,/
404,-324,/
-149,-423,/
-67,-1,-
-358,-395,*
212,146,-
-378,41,**
300,6,**
-323,-110,*
368,-329,/
-244,8,**
-222,476,+
143,-109,/
-427,451,/
-413,-370,/
55,10,**
-451,432,+
-353,-353,-
433,9,^
-1,-499,/
423,385,*
346,6,**
319,-90,/
-53,-24,*
-95,5,^
306,-387,*
109,15,^
-497,220,/
52,487,/
-443,10,/
42,-18,+
471,200,/
-319,-69,*
20,30,^
-386,3,^
229,416,-
-462,-313,*
114,-452,/
-199,302,/
312,8,**
42,308,-
216,6,**
-296,6,/
46,15,**
-402,216,*
230,3,^
-421,-191,-
-31,-368,/
-193,381,-
-474,-62,/
-289,123,*
-296,-305,-
246,147,-
163,-144,+
496,-20,+
141,281,-
229,5,**
-464,147,/
443,349,-
-305,64,+
-498,11,^
184,272,*
348,-26,/
213,-456,+
419,14,^
41,312,/
-52,-237,-
-105,4,**
399,-63,-
114,-288,-
65,28,/
42,36,**
373,106,-
363,430,-
472,12,**
66,-486,*
32,96,^
280,-202,-
-200,23,+
145,9,^
436,-92,*
-135,10,**
487,-86,-
-420,419,+
-304,58,/
184,-137,/
-174,301,+
487,-156,*
-168,-431,/
182,241,-
429,353,/
-270,87,*
422,42,**
438,-390,*
-349,-324,*
-445,-123,/
340,398,-
16,292,*
441,-474,*
48,-426,/
-7,428,-
283,99,*
-437,13,**
-40,230,/
87,-35,/
-125,443,-
411,10,^
-368,394,-
336,301,/
-499,-166,/
42,-465,*
-201,-125,*
-453,278,+
372,-210,*
440,241,+
-30,7,**
41,192,*
-453,434,/
-53,357,*
436,-441,+
-23,9,**
475,83,/
-34,404,-
-188,61,**
-12,13,^
238,-243,*
481,455,*
258,443,-
455,-274,-
-192,13,**
-378,487,*
44,4,^
379,276,+
-293,8,**
-402,198,/
371,-366,-
132,15,^
286,-358,/
-309,180,-
493,-386,*
258,14,^
-389,5,**
151,-52,*
-488,251,-
-120,4,**
-458,-495,-
-169,496,*
463,4,**
-235,-125,/
84,414,/
306,4,**
140,99,/
200,10,^
-305,15,**
-46,-463,/
-485,190,-
6,-27,-
-59,15,**
-232,-101,/
-330,4,^
-447,85,-
3,-128,/
468,15,^
300,2,/
-217,369,-
-454,-306,+
111,59,**
-496,-149,/
-71,309,-
-435,3,**
386,5,**
-232,141,/
481,420,/
3,145,*
268,-77,-
-318,-295,/
-28,168,*
150,-59,+
-230,15,**
-20,11,**
-333,4,**
-40,14,**
212,60,^
48,66,**
143,12,^
243,37,^
-460,7,**
-127,409,+
36,12,**
-435,379,-
458,10,**
-321,192,-
306,6,^
-365,5,**
-264,444,-
-176,-465,-
498,-272,/
-454,81,*
-423,-279,-
322,12,**
196,20,/
-40,-319,+
203,352,*
-384,-313,/
467,14,^
51,-217,/
-487,8,^
36,12,^
-150,140,+
-218,6,^
444,220,-
189,-265,+
215,375,/
353,-198,*
406,-322,-
12,13,**
109,75,*
103,11,^
-402,-264,+
119,353,*
-88,80,/
378,6,^
228,11,^
-300,-242,/
253,30,+
-350,-31,/
-366,14,**
-242,-500,/
250,81,-
-76,-434,/
-478,15,**
142,55,*
-49,-325,-
139,-225,-
20,78,/
347,-233,/
-461,-107,/
68,4,/
354,12,**
-65,10,**
468,-415,-
52,-305,-
-47,-392,/
-27,-104,+
-366,7,^
196,9,^
440,143,-
88,8,**
164,72,-
-274,250,-
196,120,-
422,66,**
260,14,**
344,-113,-
394,73,+
113,244,/
297,244,+
-372,-241,/
-357,-229,-
-314,-206,/
407,1,+
342,11,**
-338,163,-
447,48,/
-35,14,**
157,-115,/
306,12,^
-457,-77,*
456,-106,*
-126,487,/
446,54,+
-3,-308,*
98,-338,-
-328,-477,-
-225,-263,+
432,5,**
398,12,*
345,133,*
-158,454,-
-436,82,*
-248,92,/
397,17,-
135,23,^
295,-160,/
357,54,^
-458,441,*
398,-283,*
290,5,**
-124,491,-
-108,-347,/
266,8,**
-323,13,**
-59,-86,*
477,11,**
300,-338,+
-399,260,-
42,86,^
48,7,**
-434,-84,-
130,14,**
324,185,/
297,491,-
-25,-119,+
-398,201,*
319,5,**
-296,6,**
-165,8,**
-350,-276,/
-314,188,*
124,8,**
-329,9,**
189,8,**
-6,71,**
-44,-305,+
378,-188,*
-158,28,**
-481,-297,/
-375,-39,*
472,-466,-
187,-157,+
455,73,**
-449,6,^
89,-10,/
-52,422,*
163,15,^
-217,-152,/
-477,14,**
399,223,-
265,40,**
417,9,^
221,39,/
-452,94,*
-108,259,-
-217,-469,/
477,13,**
482,5,**
-323,-144,/
-181,96,**
475,-269,/
-481,466,-
105,215,/
20,-392,/
464,12,**
91,-46,*
218,-109,*
232,9,^
-276,-225,*
158,-110,+
-92,22,*
-317,6,**
361,-496,+
488,6,^
-34,63,^
-354,-38,/
-399,8,^
-331,87,/
-493,-80,/
119,370,/
366,11,**
-410,102,/
-97,15,**
-267,106,-
-405,-90,/
-28,-76,/
-435,99,**
-407,-455,-
-125,11,^
166,-239,*
-247,-8,-
-326,-234,*
64,10,^
263,13,^
-330,71,**
461,8,^
-490,-55,/
258,-255,/
259,-414,+
93,7,**
-108,10,^
-474,-229,/
-477,413,*
-202,496,*
178,453,-
259,10,**
-89,14,**
-10,-407,+
284,371,*
183,79,/
146,11,**
330,289,-
-239,-436,*
-353,-240,*
-475,-480,*
24,182,-
229,236,-
-257,34,**
299,381,-
32,4,/
161,-169,-
111,-430,/
319,369,*
176,15,*
-438,8,**
-412,136,-
-474,9,**
448,11,^
93,-18,+
-79,6,**
-432,11,^
486,15,^
-55,-185,/
-65,261,-
94,-394,-
311,-220,*
-291,-321,/
-38,3,^
-463,-11,*
-321,403,-
325,-319,+
116,42,**
-140,-406,-
-136,-130,/
228,131,/
256,10,^
70,11,**
460,300,*
143,-82,/
-249,343,*
88,77,**
-339,-281,/
-162,13,^
360,12,**
-129,-308,-
329,31,**
-212,4,**
343,-495,/
156,11,^
-302,271,*
405,-27,-
-226,8,^
373,-398,-
151,-57,*
-371,451,*
-238,185,/
-489,-188,/
433,292,*
91,94,^
-40,-90,+
219,4,**
152,436,/
450,54,*
349,-106,+
-313,-157,/
174,-433,*
335,-101,+
-460,11,^
403,11,**
-284,10,**
440,-479,-
-66,-456,/
-28,10,**
413,128,-
227,-374,*
-427,-383,*
-269,-238,+
-198,4,**
-387,141,+
-219,353,-
-208,-131,*
-301,-24,*
-169,14,**
137,-188,/
-362,92,*
481,-398,*
-267,4,^
371,303,-
345,50,/
252,-268,-
67,-416,/
128,-329,/
376,-318,*
393,14,^
-121,239,-
-96,-237,*
269,498,-
393,9,^
-332,66,**
-87,-288,-
97,13,**
-340,73,**
-364,6,**
-350,-336,*
277,77,/
-490,440,*
-429,-41,-
-393,-73,/
4,1,**
-375,-143,/
-342,130,/
306,69,**
10,-247,+
-429,411,+
114,136,+
-230,444,*
-302,89,-
250,266,-
490,226,*
209,-136,-
-157,-212,*
-4,374,+
376,6,**
190,-388,+
306,309,*
303,-307,-
-365,204,/
20,11,**
70,376,*
-335,-486,+
-455,-419,-
34,38,/
-191,-135,-
399,-424,/
324,-475,+
-124,9,**
20,4,**
-482,486,/
-395,142,/
44,162,/
402,-46,/
164,-393,-
287,215,/
310,-460,+
-157,4,**
424,-498,+
-139,93,*
-455,236,-
-455,-325,*
-128,-182,*
-339,-150,-
-136,9,^
-230,-454,-
355,15,**
-211,14,**
-248,-148,+
328,212,-
406,301,/
-497,-229,*
69,411,*
-498,-128,-
-67,-251,*
259,-272,*
-214,217,-
403,15,**
489,-47,*
-74,319,*
-209,59,-
151,-175,*
420,-151,+
83,-455,+
-205,-30,/
338,9,**
-10,-100,/
132,-73,*
418,10,**
278,-185,*
91,304,-
424,-207,-
-269,13,^
-449,25,/
-116,-293,/
-206,-446,+
57,-118,-
343,475,*
-393,493,+
374,-267,*
286,-52,+
316,-477,/
4,-291,/
469,-354,-
-491,197,*
-485,7,^
439,-292,*
-459,-177,-
-74,346,+
24,9,**
-416,328,*
-1,242,*
-29,8,**
57,11,**
-459,322,/
-145,297,*
213,325,-
-234,-487,*
-203,-273,/
-298,15,**
106,6,**
-200,300,*
279,-390,-
-281,15,**
-351,189,*
10,77,*
326,7,**
-347,10,**
195,13,**
399,6,**
264,61,^
389,-461,/
-48,-402,/
419,9,**
-208,412,-
-395,499,-
-357,79,^
206,6,^
201,12,**
-17,-76,-
209,-140,+
390,-453,+
-130,109,-
387,-223,-
-130,-461,/
-35,-155,*
-17,401,+
175,-409,*
-280,-274,/
205,420,+
-498,-240,-
-294,11,**
-73,7,^
402,133,*
464,9,^
-443,9,**
-386,379,*
-371,-297,/
448,412,/
286,-465,*
21,-431,/
30,11,**
469,345,-
367,35,-
-216,-456,+
470,295,/
280,5,^
291,37,^
-344,8,**
68,26,**
421,5,**
119,-1,+
235,6,^
-336,432,-
97,8,^
-207,217,/
-45,263,/
422,192,/
433,15,**
113,-330,*
-358,-212,-
399,13,^
-403,7,**
-202,336,-
-303,-32,*
339,444,+
-102,222,/
-195,-461,/
141,-215,/
213,394,/
-197,13,^
72,8,^
422,-29,+
-181,-152,/
344,-318,/
108,-425,*
-160,-180,*
435,7,^
-171,489,-
118,11,^
464,270,-
15,-352,-
-69,37,*
20,7,^
458,194,*
-431,5,**
241,-148,-
122,15,**
158,-19,*
-147,469,+
246,13,^
-256,66,**
-122,-163,-
-147,-477,/
-253,219,-
-331,483,*
-481,-101,+
-51,326,*
320,337,-
-113,9,**
208,-157,-
69,-474,*
98,289,+
402,-426,/
-173,-13,/
289,-271,-
-425,285,/
194,79,*
187,-38,*
-87,-476,+
382,14,**
-265,64,/
494,-317,-
56,340,*
-2,222,*
-126,-354,/
443,-456,*
183,10,**
-484,287,+
-33,10,**
-282,-356,+
-337,-158,+
472,11,^
-396,4,**
-217,14,**
-173,4,**
-25,41,**
-462,-95,+
-146,53,**
455,-284,+
302,298,-
-402,10,**
-108,-177,-
-120,-251,+
294,227,/
-50,489,*
35,328,-
-441,361,+
175,-287,+
-221,230,-
301,12,**
5,314,*
-213,171,/
439,388,/
468,10,^
-166,353,/
151,-485,*
-1,208,/
445,3,**
149,80,**
299,277,-
247,12,**
390,-500,-
-383,15,^
-265,-199,/
-113,161,-
-20,-132,*
294,251,+
328,11,**
227,-137,-
-125,-280,-
-186,-222,/
188,413,/
268,-185,/
196,116,+
436,16,**
-208,-48,/
179,10,^
382,-31,/
-158,7,**
363,-61,*
133,9,**
405,-8,/
375,4,**
420,-331,+
27,76,**
32,291,-
54,-499,+
282,406,/
411,8,^
12,145,-
301,-351,*
-383,78,*
-335,-57,*
181,484,/
-433,-26,+
451,-298,-
-457,-349,*
-444,-88,+
284,5,^
393,-22,*
-32,-450,*
458,58,/
-353,302,*
328,13,^
-187,309,+
-233,313,/
-414,14,^
89,86,/
357,473,*
-54,477,-
-455,87,-
-484,244,*
393,11,^
344,71,+
304,-459,/
444,-382,*
460,-86,-
168,-423,-
-301,202,*
-273,159,*
412,-54,-
208,58,-
257,95,**
-368,292,/
-135,15,**
123,67,**
302,158,*
45,12,**
-398,482,-
36,-143,-
-235,4,^
-256,192,+
-269,42,**
-351,-262,-
-496,-148,*
357,13,**
-181,467,*
-443,-181,*
-395,-322,-
-269,139,*
170,-271,-
-432,14,**
-77,133,*
260,15,**
188,-326,/
-391,189,+
-309,296,/
-25,157,/
248,11,**
165,-427,-
-328,8,^
-139,-438,+
54,146,/
-350,12,**
-462,6,^
313,225,*
-313,-485,-
-125,91,-
341,387,-
442,231,-
-38,7,**
258,15,**
451,325,-
102,4,**
112,359,-
-436,-289,*
256,-283,+
39,55,/
56,-183,-
263,91,*
-356,53,^
397,-84,*
-150,245,*
-164,413,*
-248,466,*
-5,-53,-
-481,-68,*
60,4,^
170,137,-
-67,7,**
23,290,-
-268,-32,-
-482,9,**
-249,248,/
-477,155,-
-87,66,*
-297,461,*
-183,-34,*
365,-16,/
160,-336,*
132,-191,-
-340,-214,/
-216,-55,-
-468,-216,*
88,169,*
-195,303,-
-210,-345,/
-54,5,**
-156,70,*
137,14,^
-419,42,*
-196,4,**
487,-198,*
396,183,*
-363,10,**
52,-334,-
25,179,*
149,54,/
-246,194,*
7,-287,*
30,-468,*
117,4,**
302,6,**
-400,3,**
-413,24,*
231,-351,-
-169,-442,+
-10,196,+
266,40,/
52,187,-
187,191,/
61,11,**
351,-492,/
388,368,/
261,15,**
389,11,^
430,458,-
463,66,**
-428,14,**
-185,6,**
354,43,^
-447,-78,/
299,-276,-
-473,4,**
-114,6,**
265,342,-
171,195,-
-302,-228,-
-121,-277,/
126,286,-
251,9,**
-346,7,^
449,4,-
82,11,^
124,-376,-
-427,402,/
-295,-259,/
168,14,^
228,14,^
299,-136,*
-213,-31,*
210,-228,-
-302,6,**
-222,-206,/
-207,409,-
-190,-115,/
-249,-180,*
-91,244,/
-397,-429,-
-41,-430,/
-56,320,/
-242,-349,+
379,375,+
-244,-162,+
470,7,**
327,476,/
170,-219,/
-83,9,**
345,-298,-
164,54,^
447,-265,+
382,367,/
-249,-100,/
169,275,/
-153,296,-
-378,10,**
155,10,^
203,-178,*
224,14,^
-49,-40,*
-94,6,**
220,6,**
-467,-5,/
480,-362,/
-46,174,-
421,13,^
-101,-156,*
494,-234,-
-262,-496,*
412,374,+
11,-500,/
-229,-404,/
262,141,/
131,-343,/
-44,10,**
-323,-157,*
358,246,-
-431,-1,*
53,246,+
467,-368,/
-42,-106,-
-287,11,^
478,-134,*
-394,484,-
-470,-52,+
-369,215,/
70,11,**
-452,-24,*
448,5,^
489,67,**
126,-352,/
314,152,-
137,-332,/
-393,400,/
-58,407,/
-79,-208,/
-103,-111,-
-202,369,-
457,437,-
151,5,^
490,-338,*
362,12,**
-428,-276,-
3,97,-
131,3,^
84,468,-
-484,4,**
-379,16,^
239,205,-
363,188,+
62,6,**
119,-292,-
-339,14,^
-216,114,/
-430,14,**
85,387,+
-454,318,*
-493,8,**
-490,13,**
-229,441,-
109,395,+
219,-140,-
-211,5,**
-422,26,**
67,-3,*
-251,7,**
373,5,**
98,-219,-
263,429,*
-437,-239,/
-312,9,**
-183,475,/
-206,47,*
409,10,-
-290,359,*
12,62,/
-90,125,-
-35,14,**
248,340,-
109,273,*
363,67,/
320,12,^
226,10,^
423,3,**
-224,-177,*
-195,-98,/
-207,-359,+
-500,487,+
-56,-367,/
-215,11,**
38,13,^
369,15,**
381,-442,-
-420,8,**
316,354,/
-182,445,/
-130,-61,/
39,375,-
62,21,**
361,6,**
10,-164,-
470,73,**
-142,265,/
270,15,^
-23,-440,*
195,425,*
-344,477,-
327,-383,*
307,-135,-
-136,452,/
284,-100,/
438,14,**
103,-179,-
-49,5,^
83,-148,-
-421,283,/
-455,307,+
-104,446,-
29,8,^
399,5,**
-455,-481,-
90,-376,/
115,-351,*
-59,31,^
-476,316,-
34,-412,-
-139,7,**
294,-466,/
-7,-391,-
-9,-78,+
-368,361,*
31,-81,-
93,6,^
-126,380,*
442,114,*
-204,-491,*
-273,302,*
-368,-457,/
-174,-473,+
496,270,*
338,206,/
-50,169,/
215,-103,-
-269,15,**
-127,467,+
-233,3,**
-277,4,^
-109,-66,+
-123,7,**
133,210,*
-117,409,-
-482,14,**
97,4,**
209,7,^
277,96,^
-243,-161,/
-471,289,/
-106,-417,/
-158,7,^
98,273,/
73,128,+
-231,7,**
358,-4,-
331,240,/
21,-445,*
-268,13,**
-348,-383,+
-279,473,/
445,-180,*
253,-186,*
53,-268,-
-118,9,**
-175,327,*
261,-120,*
-413,-357,-
-475,-202,-
-22,-474,-
-36,70,+
-76,-288,+
-14,-440,/
-310,-67,-
-253,50,*
343,137,/
405,293,*
297,8,**
-217,432,+
294,-279,*
118,4,^
-238,-333,-
-338,-200,*
-126,13,**
-312,5,**
428,266,*
-70,155,+
-481,-389,-
239,160,/
285,183,*
27,270,-
297,12,**
152,-316,/
-32,407,/
169,-2,*
217,11,**
-294,355,*
-416,-294,-
-253,-142,*
284,53,**
16,-23,/
-413,-483,*
-199,15,^
-429,347,*
3,10,^
-298,62,**
271,-110,+
207,14,**
-37,374,/
-471,-66,/
296,-473,*
424,6,^
177,8,**
241,14,**
-186,-87,*
-47,-209,/
-400,-326,*
-285,-442,-
-212,-66,-
-217,386,-
446,-374,-
-81,-138,*
-378,13,^
2,91,^
155,-209,-
-217,11,^
-132,7,**
137,-157,/
-321,428,-
361,-47,+
-8,5,/
-462,-120,-
259,-40,/
-148,178,/
214,-61,*
-117,-221,-
-455,98,/
-257,5,**
238,400,+
434,6,**
386,82,**
190,394,-
438,5,**
-237,15,**
194,119,+
270,485,-
-438,10,**
145,10,^
-494,-32,/
168,7,**
-56,-65,-
69,13,^
238,-372,*
237,-448,/
-111,-447,*
369,51,/
-133,9,**
-305,-118,*
261,12,**
413,483,-
-239,-2,/
444,10,**
-489,392,/
328,-36,/
-425,-361,/
-5,18,**
-61,355,/
275,150,-
219,273,/
74,247,-
431,-360,*
-119,6,-
-312,8,**
228,298,*
-230,-242,*
-172,-385,-
344,-205,/
393,38,*
-36,13,**
307,13,**
-20,-263,-
296,20,-
-244,-420,*
-34,-261,/
135,176,/
-452,95,**
400,60,**
497,20,+
384,499,*
-199,-240,*
483,-345,*
45,52,-
-441,11,^
56,15,^
417,122,*
14,-60,+
103,388,/
104,8,^
492,12,**
-71,-330,/
-447,244,-
-370,-117,-
-495,90,*
-296,-436,+
-357,-464,-
422,135,/
-242,98,*
353,367,+
45,-361,-
-324,-196,/
-275,163,-
1,-389,+
-100,15,**
-165,15,^
-204,-440,+
-84,20,^
-137,9,**
461,369,/
112,11,^
-409,425,+
250,-439,*
237,-444,/
-258,476,-
-221,12,^
-161,448,/
-306,9,^
259,-190,*
261,287,/
14,8,**
-269,85,**
-114,71,+
-237,50,*
262,-60,*
64,-408,-
342,14,**
167,-481,-
-4,440,/
231,13,^
-306,-314,*
-479,268,-
63,321,-
100,6,^
-348,107,+
331,-344,*
-435,37,**
-144,-328,*
142,345,-
-141,494,+
248,145,*
-422,5,^
299,100,/
-306,118,/
251,276,*
254,-212,*
-390,-46,*
-120,-58,+
-405,-457,/
-166,-434,/
-360,14,^
317,-236,/
-156,-224,*
-415,-289,-
367,-275,+
444,9,**
463,4,**
-424,-460,-
244,230,-
-21,392,/
-272,-100,*
174,345,-
451,10,**
-2,-212,/
-439,-18,+
126,-167,*
-100,-444,-
-340,375,+
-217,-105,*
-60,15,**
107,321,-
-105,66,**
-385,243,/
6,422,-
477,229,*
242,8,**
300,235,/
-256,12,/
-56,-78,-
456,-217,/
-115,-79,-
-332,217,*
185,7,**
-149,-45,/
362,94,+
39,482,*
274,144,*
-375,170,-
-319,-323,-
262,448,/
-311,349,-
-463,132,/
-254,372,*
-261,-259,*
-234,6,**
-456,-306,*
43,14,^
469,51,*
-43,-175,+
-390,-213,/
88,493,+
-414,15,^
-82,148,/
325,9,**
-212,-262,*
-456,321,/
258,-124,+
5,-264,-
193,-172,*
309,-471,*
-36,-87,-
-105,-324,-
83,459,*
-355,9,**
-339,-196,*
390,60,*
117,54,**
50,-415,*
-172,332,/
-88,-310,/
-454,14,^
-429,-20,+
235,4,**
-286,-277,/
-418,8,^
93,396,/
493,-394,+
-462,176,+
-148,69,**
139,-475,*
-61,-262,-
8,-322,+
347,110,*
-83,4,**
475,11,^
-211,446,/
-157,50,-
-291,-249,/
-314,299,-
327,12,**
-161,-33,*
-59,241,-
479,36,+
-225,7,**
339,8,**
364,-306,*
6,294,*
-249,6,^
-84,-237,-
77,-13,*
-298,-274,/
184,95,*
-241,59,**
-308,14,**
441,167,-
156,15,**
495,-244,-
383,51,^
495,274,-
165,53,/
408,-112,+
439,8,**
188,10,^
409,73,/
-300,16,**
293,-309,/
430,466,*
-137,140,-
351,7,^
-371,-35,-
-392,72,**
-144,-309,*
-243,263,-
-458,-401,*
-364,-294,/
-368,-377,/
-316,14,**
157,8,-
-44,4,+
376,-349,/
349,95,**
-45,163,*
436,15,^
-362,-300,*
-234,47,**
162,8,**
-177,14,**
431,379,-
331,94,-
-450,145,*
428,4,^
172,201,-
-361,14,**
-393,307,*
148,-2,/
-355,11,^
165,474,/
-128,257,*
420,-336,-
117,15,^
150,287,/
495,9,^
470,31,**
168,-447,-
-155,10,**
312,4,**
-293,300,/
-337,-281,/
-448,24,**
-397,13,**
-214,4,**
-460,-31,+
-239,6,^
402,14,**
294,134,+
-125,5,^
31,-345,*
-279,13,^
336,-355,*
26,95,/
32,-229,*
-243,11,-
-487,-492,*
284,-279,/
-110,9,^
219,318,*
-406,70,-
-87,493,/
-53,-364,-
-252,-91,-
-253,-230,/
-294,472,-
-394,411,-
-260,-374,-
-66,364,*
-220,-167,/
-286,13,**
309,5,**
-39,306,+
-246,343,/
37,-115,*
145,-217,+
-181,-381,/
201,6,^
-48,5,^
291,-156,/
76,-438,/
-359,479,-
250,9,^
-391,8,**
-295,-384,*
40,-282,+
61,24,*
86,4,+
484,8,**
-130,32,*
102,69,**
187,466,/
314,-63,-
-379,444,*
-30,-151,/
-444,471,/
150,104,/
-283,197,*
257,7,^
170,-109,/
-210,89,**
-177,-174,*
-26,163,*
423,68,**
489,371,-
-13,9,^
-495,-355,*
223,64,/
-101,8,^
106,10,^
-380,9,+
319,-205,*
-429,-228,/
-2,-429,/
248,7,**
-117,-40,*
305,-424,/
-341,-199,+
-397,-361,-
-165,457,+
458,310,*
63,369,*
-391,-155,+
10,8,^
-20,7,**
353,-383,*
13,10,**
95,9,**
-248,316,-
2,331,/
-258,-254,/
-352,8,^
71,9,-
-200,414,/
458,8,**
-469,150,*
-331,13,+
271,296,-
265,-126,*
-109,35,**
273,-131,*
328,227,-
-42,7,**
242,12,^
-160,405,/
210,-286,*
-294,278,/
412,9,**
102,-332,-
-119,-354,/
177,-70,-
-211,-118,-
483,338,/
227,-248,+
370,500,*
163,-307,*
141,-472,-
260,131,*
345,13,^
3,152,*
239,7,**
400,-139,-
377,-178,-
-59,401,-
-279,65,/
-29,-165,*
-370,178,-
327,111,/
-302,-394,*
-201,412,-
2,-49,+
309,255,-
185,-484,+
-493,419,-
-56,-72,*
322,-489,*
-127,18,+
466,-33,*
342,-447,/
383,222,*
-161,24,-
423,11,^
487,35,^
436,-287,/
301,-132,+
149,471,*
-362,5,**
325,482,/
317,-284,/
102,-489,*
-303,6,^
-361,8,**
425,178,-
0,-171,/
222,155,*
-83,9,**
217,262,*
66,464,/
-433,5,**
-80,380,*
-33,202,*
121,347,/
-456,15,**
-55,14,**
-73,-52,/
-385,499,*
35,41,-
-359,13,^
-359,497,+
-6,464,-
107,6,**
17,-276,*
-244,-278,/
-8,14,^
73,4,**
125,4,**
389,5,^
353,474,/
356,9,**
81,74,-
350,84,**
-42,-422,+
-158,14,**
-353,178,+
-413,337,/
302,4,**
352,15,**
-429,13,^
495,16,^
424,13,^
391,13,^
-309,-144,*
73,485,*
57,381,/
459,14,^
-145,15,^
102,419,/
-77,153,/
228,285,-
293,15,+
-339,4,^
-156,111,-
-310,11,**
447,15,^
103,500,/
26,-427,+
-390,15,**
406,12,^
-350,5,**
-128,120,-
215,-182,-
144,225,*
465,-272,*
-138,7,**
370,6,^
-84,12,**
165,24,**
264,10,**
264,7,**
-228,79,**
196,-480,-
478,4,**
-179,379,/
32,-329,-
-358,427,-
212,10,^
416,326,*
-71,-128,*
-79,13,**
469,-193,/
156,174,+
-241,8,^
-370,81,**
-375,-115,-
-319,105,*
300,-73,+
237,-257,/
21,-372,/
-243,9,^
-296,-27,*
-131,-469,+
-45,217,/
265,5,**
-244,36,/
-145,118,/
-182,16,**
500,-61,+
389,-205,-
-421,-296,/
-23,-490,*
161,-24,*
-70,4,**
-129,8,**
354,-51,*
153,-461,*
-495,-264,/
-491,-85,/
-439,-64,/
153,-127,*
5,38,**
301,31,**
15,-8,/
180,-389,*
-408,-3,*
-270,6,^
-142,-496,+
-341,26,**
205,-345,+
205,-197,-
-415,10,**
265,454,-
-71,198,*
476,470,-
383,83,+
80,6,^
-94,-293,/
-43,217,/
91,74,*
16,-433,/
166,89,*
-357,13,^
303,98,**
106,95,^
-266,4,**
407,19,^
-424,7,**
485,-271,/
-367,8,^
21,135,/
-282,186,/
431,11,**
-298,-290,+
207,147,/
131,409,-
-459,372,/
-331,189,*
-79,339,-
423,267,+
-85,-377,-
-448,68,^
-224,-292,/
369,-366,*
318,-183,*
379,346,/
421,345,/
-370,24,*
-463,106,*
129,215,*
260,419,-
337,-271,-
25,9,-
-152,13,**
-370,-496,*
454,14,^
-318,-236,/
-397,7,^
272,128,-
62,-12,*
-142,14,^
189,180,/
-434,9,**
-374,-198,/
359,291,-
320,14,^
241,-430,*
90,-304,*
-488,-400,*
-361,432,-
-32,-406,/
-111,-449,-
-118,160,/
-481,-65,+
-461,-317,*
-256,-312,-
-137,8,**
63,-224,*
-148,-183,-
-38,100,**
-275,301,+
469,5,**
-71,480,*
225,8,^
-110,15,^
-309,7,**
-429,4,^
-37,282,/
-319,397,+
-146,-120,/
-224,113,/
-450,10,^
192,-80,/
-458,187,*
156,-414,+
-195,13,**
-21,7,**
187,-392,+
270,8,^
0,346,/
-277,5,**
51,93,-
-311,6,**
220,8,**
-153,4,^
20,119,/
73,-341,*
-451,-416,-
330,191,-
369,95,*
-223,244,/
70,-145,-
319,440,-
410,-444,+
390,355,/
-200,-325,-
-234,-68,*
244,-444,-
397,-300,/
-131,255,/
246,449,*
310,-167,+
255,-447,/
40,6,**
15,7,^
178,423,+
-167,440,/
264,-79,*
-95,329,/
-332,427,/
378,-280,/
-382,10,^
-348,-449,*
-255,-53,-
-346,-152,+
480,-420,*
364,-14,/
144,304,-
-138,351,/
-247,283,*
-478,335,+
20,-104,*
-267,6,**
-70,9,**
-81,4,**
27,11,**
-291,4,**
450,13,**
271,6,**
-75,261,/
46,281,/
